AE_Gujarat_2012
Assembly_No,Year,month,DelimID,Poll_No,District_Name,Sub_Region,Constituency_Name,Constituency_No,Constituency_Type,Candidate,Sex,Age,Party,Position,Candidate_Type,Votes,Electors,Valid_Votes,Vote_Share_Percentage,Margin,Margin_Percentage,Turnout_Percentage,N_Cand,ENOP,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,Deposit_Lost,pid,Party_Type_TCPD,Party_ID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
12,2012,12,4,0,Surat,South Gujarat,OLPAD,155,GEN,KAPDIYA MOHMAD IRFAN GULAM MOHMAD,M,46,LJP,12,GEN,360,270144,192100,0.19,6,0,71.11,14,2.27,TRUE,2,BSP,16651,SURAT CITY WEST,FALSE,FALSE,0,TRUE,FALSE,FALSE,yes,AEGJ14168,State-based Party (Other State),5029,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,OLPAD,155,GEN,MAHYAVANSHI NATVARBHAI DAHYABHAI,M,39,JD(U),13,GEN,354,270144,192100,0.18,92,0.05,71.11,14,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ7203,State-based Party (Other State),11002,Graduate Professional,Social Work,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,OLPAD,155,GEN,NAGMAL BHADRESHBHAI PRABHAKARBHAI,M,30,IND,14,GEN,262,270144,192100,0.14,0,0,71.11,14,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14173,Independents,10809,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANGROL (ST),156,ST,VASAVA GANPATSINH VESTABHAI,M,40,BJP,1,ST,79255,173952,140327,56.48,31106,22.17,80.67,5,2.27,TRUE,4,BJP,1605,MANGROL,TRUE,TRUE,3,FALSE,TRUE,TRUE,no,AEGJ10358,National Party,1605,Graduate,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANGROL (ST),156,ST,CHAUDHARY TEJASBHAI AMARSINHBHAI,M,40,INC,2,ST,48149,173952,140327,34.31,39534,28.17,80.67,5,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14181,National Party,3482,Graduate,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANGROL (ST),156,ST,VASAVA JAGATSINH LALJIBHAI,M,60,IND,3,ST,8615,173952,140327,6.14,6391,4.55,80.67,5,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14183,Independents,10809,Post Graduate,Former Government,Ex Civil Service,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANGROL (ST),156,ST,VASAVA UTTAMBHAI SOMABHAI,M,40,JD(U),4,ST,2224,173952,140327,1.58,140,0.1,80.67,5,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14184,State-based Party (Other State),11002,12th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANGROL (ST),156,ST,RAMESHBHAI SONJIBHAI KATHUDIA,M,39,GPP,5,ST,2084,173952,140327,1.49,0,0,80.67,5,2.27,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14185,Local Party,3167,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANDVI (ST),157,ST,VASAVA PRABUBHAI NAGARBHAI,M,42,INC,1,ST,83298,209349,167248,49.81,24394,14.59,79.89,7,2.63,FALSE,2,INC,3482,SONGADH,FALSE,TRUE,2,FALSE,TRUE,TRUE,no,AEGJ14186,National Party,3482,Others,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANDVI (ST),157,ST,VASAVA HEMALATABEN MAHESHBHAI,F,34,BJP,2,ST,58904,209349,167248,35.22,46038,27.53,79.89,7,2.63,FALSE,2,IND,10809,SONGADH,FALSE,FALSE,0,FALSE,FALSE,TRUE,no,AEGJ14188,National Party,1605,Graduate Professional,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANDVI (ST),157,ST,CHAUDHARI KAMLESHBHAI PRABHUBHAI,M,40,JD(U),3,ST,12866,209349,167248,7.69,8653,5.17,79.89,7,2.63,FALSE,4,JD(U),11002,SONGADH,FALSE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ14189,State-based Party (Other State),11002,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANDVI (ST),157,ST,VASAVA PRAVEENBHAI KHANSINGBHAI,M,39,IND,4,ST,4213,209349,167248,2.52,310,0.19,79.89,7,2.63,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14190,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANDVI (ST),157,ST,GAMIT MANILAL KHALPABHAI,M,50,BSP,5,ST,3903,209349,167248,2.33,1857,1.11,79.89,7,2.63,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14187,State-based Party (Other State),16651,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANDVI (ST),157,ST,VIMALESHBHAI VINODBHAI PATEL,M,28,GPP,6,ST,2046,209349,167248,1.22,28,0.02,79.89,7,2.63,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14192,Local Party,3167,10th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,MANDVI (ST),157,ST,CHAUDHARI NITABEN CHHAGANBHAI,F,25,IF,7,ST,2018,209349,167248,1.21,0,0,79.89,7,2.63,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14191,Local Party,3958,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KAMREJ,158,GEN,PANSHERIYA PRAFULBHAI CHHAGANBHAI,M,41,BJP,1,GEN,126032,304630,219877,57.32,61371,27.91,72.18,8,2.33,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ14195,National Party,1605,Graduate Professional,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KAMREJ,158,GEN,BHAGIRATHBHAI MANUBHAI PITHAVDIWALA,M,30,INC,2,GEN,64661,304630,219877,29.41,44216,20.11,72.18,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14193,National Party,3482,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KAMREJ,158,GEN,CHOVATIYA DALSUKHBHAI KESHVJIBHAI,M,40,GPP,3,GEN,20445,304630,219877,9.3,18304,8.32,72.18,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14194,Local Party,3167,8th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KAMREJ,158,GEN,PARMAR SATISHBHAI HARIBHAI,M,34,BSP,4,GEN,2141,304630,219877,0.97,103,0.05,72.18,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14198,State-based Party (Other State),16651,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KAMREJ,158,GEN,BOGHANI PARSOTAMBHAI (PARESHBHAI) HAKUBHAI,M,32,SP,5,GEN,2038,304630,219877,0.93,323,0.15,72.18,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14199,State-based Party (Other State),7425,12th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KAMREJ,158,GEN,BRAHMKSTRIYA BHAGVATIBEN KHETSINHBHAI,F,62,IND,6,GEN,1715,304630,219877,0.78,63,0.03,72.18,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14196,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KAMREJ,158,GEN,GUMANSINH MAKABHAI CHAUDHARI,M,52,JD(U),7,GEN,1652,304630,219877,0.75,459,0.21,72.18,8,2.33,TRUE,2,JD(U),11002,BARDOLI,FALSE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ12636,State-based Party (Other State),11002,Graduate,Education,School Teacher,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KAMREJ,158,GEN,DILIPKUMAR SOMABHAI PATEL,M,61,IND,8,GEN,1193,304630,219877,0.54,0,0,72.18,8,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14200,Independents,10809,8th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,GILITWALA RANJITBHAI MANGUBHAI,M,66,BJP,1,GEN,72649,190809,136079,53.39,15789,11.6,71.32,16,2.17,TRUE,2,BJP,1605,SURAT CITY EAST,FALSE,TRUE,2,FALSE,TRUE,TRUE,no,AEGJ12660,National Party,1605,Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,PIRZADA KADIR KAYAMUDIN,M,59,INC,2,GEN,56860,190809,136079,41.78,54724,40.21,71.32,16,2.17,TRUE,2,INC,3482,SURAT CITY WEST,FALSE,TRUE,0,FALSE,FALSE,FALSE,no,AEGJ6713,National Party,3482,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,RANA DIPAK KASHIRAM,M,41,GPP,3,GEN,2136,190809,136079,1.57,1274,0.94,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14208,Local Party,3167,Graduate Professional,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,SARIYA  SURESHBHAI  DAHYABHAI,M,45,IND,4,GEN,862,190809,136079,0.63,203,0.15,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14209,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,GILITWALA MANISH NATVARLAL,M,39,IND,5,GEN,659,190809,136079,0.48,137,0.1,71.32,16,2.17,TRUE,2,INC,3482,SURAT CITY EAST,FALSE,FALSE,1,FALSE,FALSE,FALSE,yes,AEGJ11393,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,MULLA FARIDABIBI ABDUL REHMAN,F,45,IF,6,GEN,522,190809,136079,0.38,16,0.01,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14211,Local Party,3958,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,SHAIKH IKBAL YUSUF,M,52,IND,7,GEN,506,190809,136079,0.37,81,0.06,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14212,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,NIRBAN SHABBIRBHAI YASINBHAI,M,54,BSP,8,GEN,425,190809,136079,0.31,111,0.08,71.32,16,2.17,TRUE,2,BSP,16651,SURAT CITY EAST,FALSE,TRUE,0,FALSE,FALSE,TRUE,yes,AEGJ12666,State-based Party (Other State),16651,8th Pass,Business,Unspecified,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,MAISURIYA HITESHKUMAR DHANSUKHBHAI,M,40,IND,9,GEN,314,190809,136079,0.23,69,0.05,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14214,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,VAKHARIYA KANCHANLAL KHUSHALLAL,M,73,IND,10,GEN,245,190809,136079,0.18,49,0.04,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14201,Independents,10809,Post Graduate,Retired or Pension,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,SHAH  SUNILKUMAR RASIKLAL,M,41,IND,11,GEN,196,190809,136079,0.14,28,0.02,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14202,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,SHAIKH BHIKAN FEJUBHAI,M,61,IND,12,GEN,168,190809,136079,0.12,10,0.01,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14215,Independents,10809,,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,TRIVEDI ANKUR KIRITBHAI,M,33,IND,13,GEN,158,190809,136079,0.12,10,0.01,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14216,Independents,10809,Others,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,SHAIKH ABDUL AZIZ SHAIKH MUSABHAI,M,39,SP,14,GEN,148,190809,136079,0.11,30,0.02,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14204,State-based Party (Other State),7425,12th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,DALAL KETANKUMAR  HIRALAL,M,42,IND,15,GEN,118,190809,136079,0.09,5,0,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14205,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT EAST,159,GEN,PATANGWALA GULAMHUSAIN GULAM RASUL,M,62,IND,16,GEN,113,190809,136079,0.08,0,0,71.32,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14206,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,CHOKSI AJAYKUMAR  JASHVANTLAL,M,56,BJP,1,GEN,59690,152013,103329,57.77,22034,21.32,67.97,16,2.17,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ14217,National Party,1605,Post Graduate,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,KACHHDIYA DINESHBHAI MANUBHAI,M,43,INC,2,GEN,37656,152013,103329,36.44,35010,33.88,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14223,National Party,3482,12th Pass,Business,Real Estate or Builder or Developer or Construction,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,GAYWALA HEMANTKUMAR  CHANDRAKANTBHAI,M,37,GPP,3,GEN,2646,152013,103329,2.56,1898,1.84,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14224,Local Party,3167,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,KAZI NAJMUDIN  RAFIYUDIN,M,48,SP,4,GEN,748,152013,103329,0.72,68,0.07,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14225,State-based Party (Other State),7425,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,SHEIKH MOHMAD AIYUB  MOHMAD IBRAHIM,M,39,IND,5,GEN,680,152013,103329,0.66,289,0.28,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14226,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,PATOLE MILIND  MOHANBHAI,M,31,BSP,6,GEN,391,152013,103329,0.38,116,0.11,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14227,State-based Party (Other State),16651,10th Pass,Labourer or Daily Wage,Auto-rickshaw Driver,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,SHAIKH MOHMAD AYYUB  ABDUL REHMAN,M,43,IND,7,GEN,275,152013,103329,0.27,4,0,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14228,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,ASHRAFMIYA  RAZAKMIYA SARGURU,M,39,IND,8,GEN,271,152013,103329,0.26,78,0.08,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14232,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,SHAH YUNUSBHAI YUSUFBHAI,M,40,IND,9,GEN,193,152013,103329,0.19,52,0.05,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14230,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,KAPDIYA AIYUB  GULAM RASUL,M,60,IND,10,GEN,141,152013,103329,0.14,8,0.01,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14229,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,SHEIKH AMINABIBI  AYYUBBHAI,F,43,IND,11,GEN,133,152013,103329,0.13,5,0,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14218,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,SHAIKH AYYUB SHAIKH BHIKHAN,M,42,IF,12,GEN,128,152013,103329,0.12,4,0,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14231,Local Party,3958,5th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,NAGORI SIDIK DAWOODBHAI,M,52,IND,13,GEN,124,152013,103329,0.12,29,0.03,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14219,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,ANSARI MOHMMAD YUSUF RAMJAN MOHMMAD YUSUF,M,65,IND,14,GEN,95,152013,103329,0.09,9,0.01,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14220,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,VAMJA ARVINDBHAI (ALIES DEVILAL) VALLABHBHAI,M,43,LSWP,15,GEN,86,152013,103329,0.08,14,0.01,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14221,Local Party,11540,10th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,SURAT NORTH,160,GEN,GHADIYALI MOHMMAD NAJIM MAHEMUDMIYA,M,29,IND,16,GEN,72,152013,103329,0.07,0,0,67.97,16,2.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14222,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,VARACHHA ROAD,161,GEN,KANANI KISHORBHAI SHIVABHAI (KUMAR),M,50,BJP,1,GEN,68529,185467,127385,53.8,20359,15.98,68.68,5,2.33,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ14237,National Party,1605,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,VARACHHA ROAD,161,GEN,GAJERA DHIRUBHAI HARIBHAI,M,59,INC,2,GEN,48170,185467,127385,37.81,39280,30.84,68.68,5,2.33,TRUE,5,INC,3482,SURAT CITY NORTH,FALSE,TRUE,3,FALSE,FALSE,TRUE,no,AEGJ11384,National Party,3482,8th Pass,Retired or Pension,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,VARACHHA ROAD,161,GEN,GANGANI HIRABHAI DEVJIBHAI,M,54,GPP,3,GEN,8890,185467,127385,6.98,7952,6.24,68.68,5,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14233,Local Party,3167,5th Pass,Business,,Agriculture,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,VARACHHA ROAD,161,GEN,SAVANI VIJAYBHAI GANESHBHAI,M,31,IND,4,GEN,938,185467,127385,0.74,80,0.06,68.68,5,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14236,Independents,10809,Post Graduate,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,VARACHHA ROAD,161,GEN,SAHU KISHANBHAI VRUNDAVANBHAI,M,41,BSP,5,GEN,858,185467,127385,0.67,0,0,68.68,5,2.33,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14234,State-based Party (Other State),16651,12th Pass,Business,Trader,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KARANJ,162,GEN,KACHHADIYA JANAKBHAI MANJIBHAI,M,44,BJP,1,GEN,65696,144162,93169,70.51,49439,53.06,64.63,5,1.85,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ14239,National Party,1605,12th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KARANJ,162,GEN,ZALAVADIYA JAYSUKHBHAI DEVCHANDBHAI,M,40,INC,2,GEN,16257,144162,93169,17.45,6602,7.09,64.63,5,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14240,National Party,3482,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KARANJ,162,GEN,BAMBHANIYA DAHYABHAI NARANBHAI,M,46,GPP,3,GEN,9655,144162,93169,10.36,8693,9.33,64.63,5,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14242,Local Party,3167,10th Pass,Agriculture,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KARANJ,162,GEN,VAGHANI BHAVESHBHAI KISHORBHAI,M,26,YuS,4,GEN,962,144162,93169,1.03,363,0.39,64.63,5,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14238,Local Party,8603,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,KARANJ,162,GEN,KURESHI ALTAFABHAI MUNAFABHAI,M,44,BSP,5,GEN,599,144162,93169,0.64,0,0,64.63,5,1.85,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14241,State-based Party (Other State),16651,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,PATIL SANGITABEN RAJENDRABHAI,F,37,BJP,1,GEN,79744,224288,150268,53.07,30321,20.18,67,20,2.56,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,no,AEGJ14252,National Party,1605,8th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,SONVANE SURESH MOHAN,M,53,INC,2,GEN,49423,224288,150268,32.89,43493,28.94,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,no,AEGJ14261,National Party,3482,10th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,MANUBHAI MOHANBHAI PATEL,M,50,IND,3,GEN,5930,224288,150268,3.95,3170,2.11,67,20,2.56,TRUE,2,RJD,12103,VAGRA,FALSE,FALSE,0,FALSE,FALSE,FALSE,yes,AEGJ14250,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,RAJDEEP JAMIRKHAN JAFARKHAN,M,55,NCP,4,GEN,2760,224288,150268,1.84,263,0.18,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14262,State-based Party (Other State),5792,10th Pass,Business,Real Estate or Builder or Developer or Construction,Liberal Profession or Professional,"Actor, Film Director",State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,NIMAJE DEVRAJ HONIYA,M,64,GPP,5,GEN,2497,224288,150268,1.66,9,0.01,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14244,Local Party,3167,8th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,KOLI LAXMAN PARASHRAM,M,31,IND,6,GEN,2488,224288,150268,1.66,1225,0.82,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14248,Independents,10809,8th Pass,Business,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,INGLE SUNILBHAI MADHAVRAV,M,43,BSP,7,GEN,1263,224288,150268,0.84,167,0.11,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14254,State-based Party (Other State),16651,8th Pass,Other,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,MULTANI AYASHABEN SHAHBUDDIN,F,48,IND,8,GEN,1096,224288,150268,0.73,135,0.09,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14251,Independents,10809,Illiterate,Small Business or Self-employed,Shop Keeper,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,SAIYED MEHMUD AHMAD,M,54,IND,9,GEN,961,224288,150268,0.64,199,0.13,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14247,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,SHEKH AMINABEE HARUN,F,40,IND,10,GEN,762,224288,150268,0.51,204,0.14,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14253,Independents,10809,,,,,,State Assembly Election (AE)
12,2012,12,4,0,Surat,South Gujarat,LIMBAYAT,163,GEN,MAURYA RAMBHARAT RAMKHILAVAN,M,56,SUCI,11,GEN,558,224288,150268,0.37,87,0.06,67,20,2.56,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,yes,AEGJ14259,State-based Party (Other State),8082,Illiterate,Other,,,,State Assembly Election (AE)
