AE_Gujarat_2017																																						
Year	Assembly_No	District_Name	Sub_Region	Name	Type	Number	Candidate	Sex	Age	Party	Position	No_Terms	Votes	Electors	Valid_Votes	Vote_Share_Percentage	Turnout_Percentage	Margin	Margin_Percentage	No of candidates	ENOP	last_poll	Contested	Last_Party	Last_Party_ID	Last_Constituency_Name	Same_Constituency	Same_Party	Turncoat	Incumbent	Recontest	pid	Party_Type_TCPD	Party_ID	MyNeta_education	TCPD_Prof_Main	TCPD_Prof_Main_Desc	TCPD_Prof_Second
2017	13	Ahmedabad	North Gujarat	DARIAPUR	GEN	51	SHRIMALI RAMESHBHAI PRABHUDAS	M	64	IND	9	0	151	195560	127427	0.12	65.16	9	0.01	11	2.22	TRUE	2	IND	10809	DARIAPUR	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ13215	Independents	10809	Literate	Other		
2017	13	Ahmedabad	North Gujarat	DARIAPUR	GEN	51	SHAIKH SAIDABANU ABDULRAHIM	F	56	IND	10	0	142	195560	127427	0.11	65.16	33	0.03	11	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ3467	Independents	10809	5th Pass	Social Work		
2017	13	Ahmedabad	North Gujarat	DARIAPUR	GEN	51	SAMSUDDIN (JUGNU)	M	54	ABCD(A)	11	0	109	195560	127427	0.09	65.16	27	0.02	11	2.22	TRUE	3	IND	10809	DARIAPUR	TRUE	FALSE	FALSE	FALSE	TRUE	AEGJ13219	Local Party	237	5th Pass	Other		
2017	13	Ahmedabad	North Gujarat	DARIAPUR	GEN	51	SHAIKH MOHMAD FARUK HUSAINMIYA (FARUK SHAIKH)	M	69	JD(U)	12	0	82	195560	127427	0.06	65.16	0	0	11	2.22	TRUE	1						FALSE	FALSE	FALSE	AEGJ3456	State-based Party (Other State)	11002	10th Pass	Other		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	IMRAN YUSUFBHAI KHEDAWALA	M	50	INC	1	1	75346	198167	129374	58.24	65.29	29339	22.68	10	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ1046	National Party	3482	10th Pass	Other		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	BHUSHAN ASHOK BHATT	M	54	BJP	2	1	46007	198167	129374	35.56	65.29	42533	32.88	10	2.13	TRUE	2	BJP	1605	JAMALPUR-KHADIA	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ13227	National Party	1605	12th Pass	Social Work		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	SHEKH HABIBBHAI IMAMUDDIN	M	51	NCP	3	0	3474	198167	129374	2.69	65.29	1786	1.38	10	2.13	TRUE	2	JD(U)	11002	DHOLKA	FALSE	FALSE	TRUE	FALSE	FALSE	AEGJ11952	State-based Party (Other State)	5792	Literate	Other		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	None of the Above			NOTA	4		1688	198167	129374	1.3	65.29	743	0.57	10	2.13	TRUE											NOTA	5897				
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	JAVED ABDULALI QURESHI	M	34	BSP	5	0	945	198167	129374	0.73	65.29	301	0.23	10	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ3472	State-based Party (Other State)	16651	5th Pass	Other		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	MAKWANA SHANKARBHAI SOMABHAI	M	43	IND	6	0	644	198167	129374	0.5	65.29	18	0.01	10	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ3487	Independents	10809	5th Pass	Other		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	MAKSUD AHEMADBHAI SHARABUWALA (TENI)	M	43	IND	7	0	626	198167	129374	0.48	65.29	379	0.29	10	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ3492	Independents	10809	12th Pass	Social Work		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	MEHBOOB MOHMADBHAI RANGREJ	M	62	IND	8	0	247	198167	129374	0.19	65.29	77	0.06	10	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ3496	Independents	10809	8th Pass	Social Work		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	SHEJADHUSEN MAZHARHUSEN TEJABWALA	M	27	AINHCP	9	0	170	198167	129374	0.13	65.29	53	0.04	10	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ3478	Local Party	662	10th Pass	Other		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	PATHAN MAHAMADAJAMAL MOHAMADISHAK	M	54	IND	10	0	117	198167	129374	0.09	65.29	7	0.01	10	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ3480	Independents	10809	8th Pass	Business		
2017	13	Ahmedabad	North Gujarat	JAMALPUR-KHADIA	GEN	52	AFTABAHMED SARADARAHMED SAIYED	M	40	IND	11	0	110	198167	129374	0.09	65.29	0	0	10	2.13	TRUE	1						FALSE	FALSE	FALSE	AEGJ3479	Independents	10809	Graduate	Other		
2017	13	Ahmedabad	North Gujarat	MANINAGAR	GEN	53	PATEL SURESHBHAI DHANJIBHAI (SURESH PATEL)	M	57	BJP	1	1	116113	251391	162980	71.24	64.83	75199	46.14	7	1.75	TRUE	1						FALSE	FALSE	FALSE	AEGJ1495	National Party	1605	10th Pass	Agriculture		
2017	13	Ahmedabad	North Gujarat	MANINAGAR	GEN	53	BRAHMBHATT SHWETABEN NARENDRABHAI	F	35	INC	2	0	40914	251391	162980	25.1	64.83	38302	23.5	7	1.75	TRUE	1						FALSE	FALSE	FALSE	AEGJ1496	National Party	3482	Post Graduate	Other		
2017	13	Ahmedabad	North Gujarat	MANINAGAR	GEN	53	None of the Above			NOTA	3		2612	251391	162980	1.6	64.83	1388	0.85	7	1.75	TRUE											NOTA	5897				
2017	13	Ahmedabad	North Gujarat	MANINAGAR	GEN	53	KESHRIA SHAILESHKUMAR VALJIBHAI	M	37	BSP	4	0	1224	251391	162980	0.75	64.83	409	0.25	7	1.75	TRUE	1						FALSE	FALSE	FALSE	AEGJ3497	State-based Party (Other State)	16651	8th Pass	Social Work		
2017	13	Ahmedabad	North Gujarat	MANINAGAR	GEN	53	GOHEL RONAKBHAI PRAKASHBHAI	M	30	YJJP	5	0	815	251391	162980	0.5	64.83	362	0.22	7	1.75	TRUE	1						FALSE	FALSE	FALSE	AEGJ3502	Local Party	8594	12th Pass	Salaried Work or Employed	Qualified Professional	
2017	13	Ahmedabad	North Gujarat	MANINAGAR	GEN	53	BHATT SUNILKUMAR NARENDRABHAI	M	37	IND	6	0	453	251391	162980	0.28	64.83	13	0.01	7	1.75	TRUE	1						FALSE	FALSE	FALSE	AEGJ3516	Independents	10809	Post Graduate	Unemployed		
2017	13	Ahmedabad	North Gujarat	MANINAGAR	GEN	53	KARNERLAS VICTORBHAI SIELA	M	56	IND	7	0	440	251391	162980	0.27	64.83	31	0.02	7	1.75	TRUE	1						FALSE	FALSE	FALSE	AEGJ3505	Independents	10809				
2017	13	Ahmedabad	North Gujarat	MANINAGAR	GEN	53	DINESHKUMAR POPATLAL CHAUHAN	M	53	YUS	8	0	409	251391	162980	0.25	64.83	0	0	7	1.75	TRUE	1						FALSE	FALSE	FALSE	AEGJ3503	Local Party	8603				
2017	13	Ahmedabad	North Gujarat	DANILIMDA	SC	54	PARMAR SHAILESH MANHARBHAI	M	47	INC	1	2	90691	230660	155854	58.19	67.57	32510	20.86	6	2.08	TRUE	2	INC	3482	DANILIMDA	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ13250	National Party	3482	Graduate Professional	Agriculture		
2017	13	Ahmedabad	North Gujarat	DANILIMDA	SC	54	VAGHELA JITENDRA UMAKANT (JITUBHAI VAGHELA)	M	48	BJP	2	1	58181	230660	155854	37.33	67.57	55147	35.38	6	2.08	TRUE	3	BJP	1605	SHAHER KOTDA	FALSE	TRUE	FALSE	FALSE	FALSE	AEGJ10950	National Party	1605	12th Pass	Business	Real Estate or Builder or Developer or Construction	
2017	13	Ahmedabad	North Gujarat	DANILIMDA	SC	54	MAKWANA NEHAL AMRUTBHAI	F	30	BSP	3	0	3034	230660	155854	1.95	67.57	852	0.55	6	2.08	TRUE	1						FALSE	FALSE	FALSE	AEGJ3517	State-based Party (Other State)	16651	Post Graduate	Other		
2017	13	Ahmedabad	North Gujarat	DANILIMDA	SC	54	None of the Above			NOTA	4		2182	230660	155854	1.4	67.57	1376	0.88	6	2.08	TRUE											NOTA	5897				
2017	13	Ahmedabad	North Gujarat	DANILIMDA	SC	54	PARMAR DIPAKBHAI PURSOTTAMBHAI	M	39	BMUP	5	0	806	230660	155854	0.52	67.57	301	0.19	6	2.08	TRUE	1						FALSE	FALSE	FALSE	AEGJ3520	Local Party	1074	12th Pass	Small Business or Self-employed		
2017	13	Ahmedabad	North Gujarat	DANILIMDA	SC	54	MAKWANA NITINBHAI RAMESHBHAI	M	36	IND	6	0	505	230660	155854	0.32	67.57	50	0.03	6	2.08	TRUE	1						FALSE	FALSE	FALSE	AEGJ3522	Independents	10809	12th Pass	Other		
2017	13	Ahmedabad	North Gujarat	DANILIMDA	SC	54	NAGAR HEMABEN MANGABHAI	F	42	IND	7	0	455	230660	155854	0.29	67.57	0	0	6	2.08	TRUE	1						FALSE	FALSE	FALSE	AEGJ3521	Independents	10809	10th Pass	Business		
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	ARVIDKUMAR GANDABHAI PATEL (DALAL)	M	63	BJP	1	2	113503	253511	166936	67.99	65.85	68810	41.22	11	1.89	TRUE	2	BJP	1605	SABARMATI	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ13252	National Party	1605	10th Pass	Business	Private Company	
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	DR. JITUBHAI PATEL	M	57	INC	2	0	44693	253511	166936	26.77	65.85	41837	25.06	11	1.89	TRUE	2	INC	3482	NARANPURA	FALSE	TRUE	FALSE	FALSE	TRUE	AEGJ13144	National Party	3482	Post Graduate	Liberal Profession or Professional	Doctor	
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	None of the Above			NOTA	3		2856	253511	166936	1.71	65.85	991	0.59	11	1.89	TRUE											NOTA	5897				
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	VALJIBHAI ODHARBHAI DESAI	M	61	IND	4	0	1865	253511	166936	1.12	65.85	541	0.32	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3546	Independents	10809				
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	SHARMA ASHOK DEENDAYAL	M	49	SHS	5	0	1324	253511	166936	0.79	65.85	540	0.32	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3532	State-based Party (Other State)	18691	Graduate	Other		
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	MAKWANA MAHESHKUMAR KANJIBHAI	M	34	BSP	6	0	784	253511	166936	0.47	65.85	214	0.13	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3525	State-based Party (Other State)	16651	5th Pass	Small Business or Self-employed		
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	PUNJABI RAJESHBHAI HARIRAM	M	52	IND	7	0	570	253511	166936	0.34	65.85	124	0.07	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3543	Independents	10809	8th Pass	Other		
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	YADAV RAJUSINH MALKHANSINH	M	38	RKSP	8	0	446	253511	166936	0.27	65.85	81	0.05	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3526	Local Party	12157	Illiterate	Other		
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	SONI RENUKA CHANDRAPRAKASH	F	46	AINHCP	9	0	365	253511	166936	0.22	65.85	169	0.1	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3540	Local Party	662	5th Pass	Other	Household	
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	NAYAK CHANDUBHAI PARSOTTAMDAS	M	75	IND	10	0	196	253511	166936	0.12	65.85	4	0	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3542	Independents	10809	5th Pass	Business		
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	RAKSHABEN RAMESHBHAI SOLANKI	F	55	DBSP	11	0	192	253511	166936	0.12	65.85	50	0.03	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3530	Local Party	2911	5th Pass	Other	Household	
2017	13	Ahmedabad	North Gujarat	SABARMATI	GEN	55	RASIK KALUBHAI MAKWANA	M	30	LSPS	12	0	142	253511	166936	0.09	65.85	0	0	11	1.89	TRUE	1						FALSE	FALSE	FALSE	AEGJ3527	Local Party	5125				
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	PARMAR PRADIPBHAI KHANABHAI	M	53	BJP	1	1	87238	202480	132571	65.8	65.47	49264	37.16	9	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ103	National Party	1605	10th Pass	Business		
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	VAGHELA KANUBHAI ATMARAM	M	57	INC	2	0	37974	202480	132571	28.64	65.47	35184	26.54	9	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ115	National Party	3482	12th Pass	Business		
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	KARSANBHAI DANABHAI PARMAR (K.D. PARMAR)	M	58	BSP	3	0	2790	202480	132571	2.1	65.47	723	0.55	9	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ3547	State-based Party (Other State)	16651	12th Pass	Retired or Pension		
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	None of the Above			NOTA	4		2067	202480	132571	1.56	65.47	1392	1.05	9	1.96	TRUE											NOTA	5897				
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	JADAV PRASHANTBHAI YAGNIKBHAI	M	48	AINHCP	5	0	675	202480	132571	0.51	65.47	77	0.06	9	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ3549	Local Party	662	8th Pass	Other		
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	SOLANKI ALPESHKUMAR SHANKARBHAI	M	38	IND	6	0	598	202480	132571	0.45	65.47	136	0.1	9	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ3572	Independents	10809	8th Pass	Other		
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	RAVAT KAMLESHBHAI KANTILAL	M	38	IND	7	0	462	202480	132571	0.35	65.47	186	0.14	9	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ3571	Independents	10809				
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	RAJPURA LALITKUMAR DHANJIBHAI (LALIT RAJPURA)	M	40	IND	8	0	276	202480	132571	0.21	65.47	4	0	9	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ3567	Independents	10809				
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	TABHANI GAURANG AMBALAL	M	33	SAJPCS	9	0	272	202480	132571	0.21	65.47	53	0.04	9	1.96	TRUE	1						FALSE	FALSE	FALSE	AEGJ3551	Local Party	7369				
2017	13	Ahmedabad	North Gujarat	ASARWA	SC	56	SENGAL NARANBHAI TULSIDAS (DR. N.T. SENGAL)	M	65	BSDL	10	0	219	202480	132571	0.17	65.47	0	0	9	1.96	TRUE	4	BSDL	1267	BAPUNAGAR	FALSE	TRUE	FALSE	FALSE	TRUE	AEGJ3556	Local Party	1267	10th Pass	Retired or Pension		
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	BABUBHAI JAMNADAS PATEL	M	69	BJP	1	4	127432	311407	223822	56.93	71.87	45065	20.13	10	2.17	TRUE	4	BJP	1605	DASKROI	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ10890	National Party	1605	10th Pass	Agriculture		Social Work
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	PATEL PANKAJBHAI CHIMANBHAI	M	60	INC	2	0	82367	311407	223822	36.8	71.87	77550	34.65	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ378	National Party	3482	10th Pass	Business		Agriculture
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	None of the Above			NOTA	3		4817	311407	223822	2.15	71.87	2570	1.15	10	2.17	TRUE											NOTA	5897				
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	SHRIMALI NILESHKUMAR RAMESHBHAI	M	30	IND	4	0	2247	311407	223822	1	71.87	881	0.39	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ3612	Independents	10809	Post Graduate	Business	Real Estate or Builder or Developer or Construction	
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	THAKOR AJITBHAI KALAJI	M	41	AINHCP	5	0	1366	311407	223822	0.61	71.87	50	0.02	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ3580	Local Party	662	5th Pass	Business		Agriculture
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	PATEL BHAVINKUMAR MAHENDRA KUMAR	M	39	BSP	6	0	1316	311407	223822	0.59	71.87	277	0.12	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ3575	State-based Party (Other State)	16651	8th Pass	Agriculture		
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	BAROT RAJENDRABHAI KESHABHAI	M	43	SHS	7	0	1039	311407	223822	0.46	71.87	43	0.02	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ3581	State-based Party (Other State)	18691	Graduate Professional	Liberal Profession or Professional	Lawyer	
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	PATEL ARVINDBHAI SAVJIBHAI	M	44	IND	8	0	996	311407	223822	0.44	71.87	73	0.03	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ3598	Independents	10809	12th Pass	Other		
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	CHUNARA ARVINDBHAI AMARBHAI	M	57	IND	9	0	923	311407	223822	0.41	71.87	13	0.01	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ3593	Independents	10809	8th Pass	Agriculture		
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	JAGATSINH MADUJI CHAVDA	M	49	RVZP	10	0	910	311407	223822	0.41	71.87	501	0.22	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ3576	Local Party	6352	12th Pass	Small Business or Self-employed		Social Work
2017	13	Ahmedabad	North Gujarat	DASKROI	GEN	57	SAVALIYA DIVYESHBHAI VITTHALBHAI	M	28	SVPP	11	0	409	311407	223822	0.18	71.87	0	0	10	2.17	TRUE	1						FALSE	FALSE	FALSE	AEGJ3590	Local Party	7682	12th Pass	Business	Real Estate or Builder or Developer or Construction	
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	BHUPENDRASINH MANUBHA CHUDASAMA	M	67	BJP	1	5	71530	230867	160844	44.47	69.67	327	0.2	13	2.5	TRUE	9	BJP	1605	DHOLKA	TRUE	TRUE	FALSE	TRUE	TRUE	AEGJ5587	National Party	1605	Graduate Professional	Agriculture		
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	RATHOD ASHVINBHAI KAMSUBHAI	M	40	INC	2	0	71203	230867	160844	44.27	69.67	66981	41.64	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ485	National Party	3482	10th Pass	Agriculture		
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	SHAKTISINH SARDARSINH SISODIYA	M	28	IND	3	0	4222	230867	160844	2.62	69.67	1083	0.67	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3647	Independents	10809	Graduate Professional	Business		Agriculture
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	BHAILALBHAI KALUBHAI PANDAV	M	35	BSP	4	0	3139	230867	160844	1.95	69.67	29	0.02	13	2.5	TRUE	2	BSP	16651	DHOLKA	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ13280	State-based Party (Other State)	16651	10th Pass	Agriculture		
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	VAGHELA RAMANBHAI KALJIBHAI	M	43	IND	5	0	3110	230867	160844	1.93	69.67	763	0.47	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3646	Independents	10809				
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	None of the Above			NOTA	6		2347	230867	160844	1.46	69.67	1149	0.71	13	2.5	TRUE											NOTA	5897				
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	MAKWANA HARIBHAI DIPUBHAI	M	68	NCP	7	0	1198	230867	160844	0.74	69.67	94	0.06	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3625	State-based Party (Other State)	5792	10th Pass	Retired or Pension		Agriculture
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	MAHENDRAKUMAR SHANTILAL JADAV	M	27	BMUP	8	0	1104	230867	160844	0.69	69.67	233	0.14	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3627	Local Party	1074	Doctorate	Education	Home Teacher or Tuition	
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	MASHRUBHAI MOHANBHAI MAKVANA	M	63	IND	9	0	871	230867	160844	0.54	69.67	162	0.1	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3637	Independents	10809	Literate	Agriculture		
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	VAGHELA ALPESHSINH SURUBHA	M	39	IND	10	0	709	230867	160844	0.44	69.67	187	0.12	13	2.5	TRUE	3	IND	10809	SANAND | DHOLKA	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ11949	Independents	10809				
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	BHARATBHAI BABUBHAI THAKOR	M	37	IND	11	0	522	230867	160844	0.32	69.67	102	0.06	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3636	Independents	10809	8th Pass	Business	Real Estate or Builder or Developer or Construction	
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	RATHOD KALUBHAI LAKHABHAI	M	46	IND	12	0	420	230867	160844	0.26	69.67	172	0.11	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3642	Independents	10809				
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	GOVINDBHAI DAHYABHAI GOL	M	36	IND	13	0	248	230867	160844	0.15	69.67	27	0.02	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3631	Independents	10809	8th Pass	Agriculture		
2017	13	Ahmedabad	North Gujarat	DHOLKA	GEN	58	KADARI JAVEDMIYA CHHOTASAHEB	M	50	IND	14	0	221	230867	160844	0.14	69.67	0	0	13	2.5	TRUE	1						FALSE	FALSE	FALSE	AEGJ3629	Independents	10809				
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	GOHIL RAJESHKUMAR HARJIBHAI	M	45	INC	1	1	67477	245361	141019	47.85	57.47	5920	4.2	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ437	National Party	3482	Graduate Professional	Liberal Profession or Professional	Lawyer	Agriculture
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	DABHI KALUBHAI RUPABHAI	M	58	BJP	2	0	61557	245361	141019	43.65	57.47	59604	42.27	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ430	National Party	1605	8th Pass	Business		Agriculture
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	GORAHVA VINODBHAI SHIVABHAI	M	56	CPM	3	0	1953	245361	141019	1.38	57.47	346	0.25	16	2.38	TRUE	2	CPM	14635	DHANDHUKA	TRUE	TRUE	FALSE	FALSE	TRUE	AEGJ13286	National Party	14635	Graduate	Agricultural Labour		
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	SATHALIYA SHAMJIBHAI BHUDARBHAI	M	44	IND	4	0	1607	245361	141019	1.14	57.47	247	0.18	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3684	Independents	10809	Literate	Small Business or Self-employed		
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	None of the Above			NOTA	5		1360	245361	141019	0.96	57.47	177	0.13	16	2.38	TRUE											NOTA	5897				
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	VAGHELA RAMESHBHAI VIRSANGBHAI	M	40	IND	6	0	1183	245361	141019	0.84	57.47	231	0.16	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3682	Independents	10809				
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	MAKWANA VALJIBHAI PATHABHAI	M	31	IND	7	0	952	245361	141019	0.68	57.47	154	0.11	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3681	Independents	10809				
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	PARMAR SUNILBHAI LAKSHMANBHAI	M	35	BSP	8	0	798	245361	141019	0.57	57.47	12	0.01	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3651	State-based Party (Other State)	16651	8th Pass	Small Business or Self-employed		
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	VISHNUKUMAR KUBERDAS PANDYA	M	46	VPP	9	0	786	245361	141019	0.56	57.47	109	0.08	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3667	Local Party	8518				
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	CHUDASAMA DIGVIJAYSINH NATVARSINH	M	52	AINHCP	10	0	677	245361	141019	0.48	57.47	171	0.12	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3659	Local Party	662	12th Pass	Agriculture		
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	BOGHRA GOVINDBHAI NARANBHAI	M	45	IND	11	0	506	245361	141019	0.36	57.47	30	0.02	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3678	Independents	10809				
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	BELAM SANJAYBHAI BATUKBHAI	M	29	IND	12	0	476	245361	141019	0.34	57.47	85	0.06	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3676	Independents	10809	5th Pass	Labourer or Daily Wage		
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	PATEL GITABEN PRATAPBHAI	F	44	GJCP	13	0	391	245361	141019	0.28	57.47	5	0	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3663	Local Party	3163	10th Pass	Other		
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	CHAVDA RAMDEVBHAI KHUMANSANG	M	36	IND	14	0	386	245361	141019	0.27	57.47	21	0.01	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3668	Independents	10809	5th Pass	Other		
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	CHUDASAMA RAJENDRASINH JAYENDRASINH	M	29	IND	15	0	365	245361	141019	0.26	57.47	50	0.04	16	2.38	TRUE	1						FALSE	FALSE	FALSE	AEGJ3670	Independents	10809	12th Pass	Other		
2017	13	Ahmedabad	North Gujarat	DHANDHUKA	GEN	59	JADAV GOVINDBHAI RAMJIBHAI	M	66	IND	16	0	315	245361	141019	0.22	57.47	85	0.06	16	2.38	TRUE	4	JD(U)	11002	BOTAD	FALSE	FALSE	FALSE	FALSE	TRUE	AEGJ5606	Independents	10809	Graduate	Small Business or Self-employed		
